ngram,count
the pyrenean,1
absey book,1
says answer,1
", 'at",1
'at your,1
best command,1
your employment,1
says question,1
at yours,1
ere answer,1
answer knows,1
question would,1
saving in,1
in dialogue,1
dialogue of,1
of compliment,1
and talking,1
alps and,1
and apennines,1
"apennines ,",1
not practise,1
avoid deceit,1
shall strew,1
the footsteps,1
scorn'st thou,1
james gurney,1
"gurney ,",1
good philip,1
philip .,1
philip !,1
! sparrow,1
sparrow :,1
: james,1
"james ,",1
's toys,1
toys abroad,1
: anon,1
exit gurney,1
robert might,1
upon good-friday,1
good-friday and,1
ne'er broke,1
his fast,1
why scorn'st,1
unreverend boy,1
seek so,1
faulconbridge and,1
footsteps of,1
in riding-robes,1
riding-robes ?,1
what woman-post,1
woman-post is,1
blow a,1
horn before,1
lady faulconbridge,1
and gurney,1
same mighty,1
court so,1
so hastily,1
hastily ?,1
chase mine,1
honour up,1
brother robert,1
? old,1
colbrand the,1
dare bite,1
malice nourishment,1
crooked malice,1
your stand,1
last encounter,1
buckingham came,1
time offer,1
'd sorrow,1
shown at,1
full their,1
royal minds,1
minds --,1
ever forward,1
forward --,1
in celebration,1
with shows,1
pageants and,1
and sights,1
never greater,1
better taken,1
ask at,1
that contains,1
"contains ,",1
anne pass,1
met once,1
offices this,1
meeting one,1
aim'st at,1
at be,1
"fall'st ,",1
fall'st a,1
blessed martyr,1
martyr !,1
! serve,1
-- prithee,1
there take,1
inventory of,1
last penny,1
integrity to,1
dare now,1
now call,1
but served,1
god with,1
me naked,1
dwell .,1
street in,1
that claim,1
and claims,1
ends thou,1
not appearance,1
late scruple,1
main assent,1
these learned,1
men she,1
was divorced,1
late marriage,1
none effect,1
was removed,1
removed to,1
to kimbolton,1
"kimbolton ,",1
remains now,1
now sick,1
1. a,1
a lively,1
lively flourish,1
2. then,1
two judges,1
3. lord,1
appearance and,1
cited by,1
be high-steward,1
often cited,1
"high-steward ,",1
be earl,1
earl marshal,1
marshal :,1
known those,1
those customs,1
's become,1
of katharine,1
dowager ?,1
goes her,1
his order,1
a late,1
late court,1
at dunstable,1
"dunstable ,",1
from ampthill,1
ampthill where,1
princess lay,1
was often,1
thou aim'st,1
envious tongues,1
led'st me,1
weight that,1
has gone,1
gone beyond,1
beyond me,1
ever usher,1
usher forth,1
or gild,1
gild again,1
noble troops,1
that waited,1
poor fall'n,1
fall'n man,1
unworthy now,1
that sun,1
what and,1
advance thee,1
nature --,1
thy hopeful,1
hopeful service,1
service perish,1
that pull,1
only about,1
neglect him,1
to chapel,1
thomas more,1
is chosen,1
chancellor in,1
somewhat sudden,1
he continue,1
do justice,1
has run,1
of orphans,1
tears wept,1
wept on,1
on em,1
em !,1
that cranmer,1
cranmer is,1
in secrecy,1
secrecy long,1
long married,1
was view,1
open as,1
perish too,1
use now,1
silence envious,1
shoals of,1
rise in,1
safe one,1
master miss,1
that ruin,1
", fling",1
fling away,1
away ambition,1
sin fell,1
his maker,1
"maker ,",1
win by,1
thyself last,1
: cherish,1
cherish those,1
those hearts,1
corruption wins,1
wins not,1
hand carry,1
carry gentle,1
his wreck,1
and shoals,1
own future,1
depths and,1
future safety,1
needs forego,1
sorrow cromwell,1
cromwell leaves,1
shed a,1
hast forced,1
honest truth,1
dry our,1
far hear,1
am forgotten,1
in dull,1
dull cold,1
cold marble,1
no mention,1
", wolsey",1
once trod,1
and sounded,1
sounded all,1
the depths,1
4. choristers,1
"choristers ,",1
5. mayor,1
were woven,1
what follow,1
length her,1
grace rose,1
modest paces,1
and saint-like,1
'd devoutly,1
devoutly .,1
then rose,1
royal makings,1
makings of,1
holy oil,1
edward confessor,1
confessor 's,1
and bird,1
such emblems,1
laid nobly,1
which perform,1
the choicest,1
choicest music,1
strangely in,1
wife ',1
sung 'te,1
reel before,1
make at,1
a stiff,1
stiff tempest,1
many tunes,1
tunes :,1
: hats,1
", cloaks",1
cloaks --,1
"doublets ,",1
-- flew,1
flew up,1
been loose,1
day they,1
been lost,1
. great-bellied,1
great-bellied women,1
like rams,1
would shake,1
'em reel,1
together sung,1
deum .,1
gilt copper,1
land knows,1
thomas cromwell,1
much esteem,1
esteem with,1
privy council,1
walk thither,1
ye more,1
. kimbolton,1
kimbolton .,1
", dowager",1
led between,1
between griffith,1
gentleman usher,1
o griffith,1
like loaden,1
loaden branches,1
their burthen,1
. reach,1
reach a,1
little ease,1
cranmer will,1
cranmer .,1
she parted,1
virtuous cranmer,1
same full,1
full state,1
state paced,1
paced back,1
to york-place,1
held .,1
more call,1
it york-place,1
cardinal fell,1
'd whitehall,1
whitehall .,1
lately alter,1
old name,1
fresh about,1
stokesly and,1
and gardiner,1
newly preferr,1
", london",1
held no,1
shrouds make,1
noise arose,1
full view,1
richly adorned,1
crowned .,1
bishops of,1
9. the,1
old duchess,1
a coronal,1
coronal of,1
bearing queen,1
10. certain,1
certain ladies,1
ladies or,1
or countesses,1
"countesses ,",1
with plain,1
circlets of,1
gold without,1
without flowers,1
stage in,1
royal train,1
sceptre ?,1
adorned with,1
her robe,1
ever lay,1
anne in,1
copper crown,1
6. marquess,1
sceptre of,1
a demi-coronal,1
demi-coronal of,1
's coronet,1
coronet .,1
7. suffolk,1
his robe,1
long white,1
white wand,1
"wand ,",1
of marshalship,1
"marshalship ,",1
coronet on,1
8. a,1
canopy borne,1
"cinque-ports ,",1
under it,1
rod .,1
bold brave,1
brave gentleman,1
: high-steward,1
broiling ?,1
the crowd,1
crowd i,1
be wedged,1
wedged in,1
mere rankness,1
rankness of,1
their joy,1
able .,1
rich stream,1
a prepared,1
prepared place,1
while her,1
grace sat,1
sat down,1
rich chair,1
", opposing",1
opposing freely,1
goodliest woman,1
been broiling,1
great flourish,1
exit procession,1
cinque-ports .,1
on queen,1
sweetest face,1
indies in,1
and richer,1
he strains,1
strains that,1
honour over,1
four barons,1
carries up,1
falling ones,1
old noble,1
are countesses,1
countesses .,1
their coronets,1
coronets say,1
are stars,1
stars indeed,1
sometimes falling,1
displeasure with,1
heaviest and,1
dare offer,1
this bewailing,1
father-in-law :,1
brother cardinals,1
"cardinals ,",1
best parts,1
parts bound,1
. plague,1
policy !,1
me deputy,1
deputy for,1
his succor,1
fault thou,1
gavest him,1
great goodness,1
holy pity,1
absolved him,1
this talking,1
talking lord,1
lord can,1
duke by,1
bewailing land,1
", robb",1
innocent i,1
scarlet sin,1
their fit,1
fit rewards,1
rewards .,1
that seal,1
ask with,1
a violence,1
hand gave,1
tied it,1
by letters-patents,1
letters-patents :,1
who 'll,1
proud traitor,1
hours surrey,1
surrey durst,1
durst better,1
burnt that,1
tongue than,1
than said,1
thou scarlet,1
deserts :,1
private malice,1
despised nobility,1
arrogance ?,1
thus tamely,1
thus jaded,1
jaded by,1
of scarlet,1
farewell nobility,1
dare us,1
cap like,1
like larks,1
larks .,1
of gleaning,1
gleaning all,1
by extortion,1
"extortion ,",1
your intercepted,1
intercepted packets,1
pope against,1
are truly,1
truly noble,1
respect the,1
live thus,1
this arrogance,1
noble jury,1
ye endure,1
jury and,1
foul cause,1
cause can,1
loved many,1
honesty as,1
my ever,1
ever royal,1
dare mate,1
mate a,1
a sounder,1
sounder man,1
than surrey,1
surrey can,1
follies .,1
long coat,1
", protects",1
protects you,1
shouldst feel,1
thee else,1
christian warrant,1
have christian,1
"courses ,",1
if ruin,1
daring huntsman,1
huntsman that,1
has gall,1
then makes,1
must read,1
paper has,1
the account,1
that world,1
the popedom,1
"popedom ,",1
and fee,1
fee my,1
o negligence,1
negligence !,1
what cross,1
cross devil,1
main secret,1
secret in,1
new device,1
the daring,1
frowning from,1
envious courses,1
parted frowning,1
chiding flood,1
wild river,1
river break,1
stand unshaken,1
unshaken yours,1
is nobly,1
him ope,1
him papers,1
breakfast with,1
what appetite,1
appetite you,1
exit king,1
frowning upon,1
upon cardinal,1
wolsey :,1
nobles throng,1
throng after,1
what sudden,1
sudden anger,1
know 'twill,1
'twill stir,1
take right,1
pope !,1
expressly ?,1
or words,1
", officious",1
officious lords,1
must deny,1
what coarse,1
coarse metal,1
metal ye,1
"moulded ,",1
how eagerly,1
eagerly ye,1
ye follow,1
fed ye,1
how sleek,1
sleek and,1
ye appear,1
thing may,1
ruin !,1
your envious,1
mouth expressly,1
cross 'em,1
dare cross,1
exhalation m,1
's holiness,1
highest point,1
full meridian,1
meridian of,1
i haste,1
my setting,1
setting :,1
bright exhalation,1
m the,1
authority so,1
man see,1
re-enter to,1
commands you,1
seal presently,1
to confine,1
to asher,1
asher house,1
? words,1
our despised,1
our issues,1
enemies dare,1
little wanton,1
that swim,1
swim on,1
on bladders,1
"bladders ,",1
summers in,1
my depth,1
depth :,1
my high-blown,1
high-blown pride,1
length broke,1
broke under,1
under me,1
now has,1
old with,1
with service,1
rude stream,1
ever hide,1
vain pomp,1
hate ye,1
boys that,1
"ventured ,",1
new open,1
his root,1
tender leaves,1
of hopes,1
to-morrow blossoms,1
"blossoms ,",1
his blushing,1
blushing honours,1
honours thick,1
thick upon,1
third day,1
day comes,1
a frost,1
killing frost,1
good easy,1
easy man,1
full surely,1
is a-ripening,1
"a-ripening ,",1
", nips",1
nips his,1
heart new,1
how wretched,1
grand sum,1
peace above,1
earthly dignities,1
quiet conscience,1
has cured,1
these shoulders,1
these ruin,1
'd pillars,1
a load,1
load would,1
sink a,1
a navy,1
hopes for,1
made that,1
able now,1
endure more,1
more miseries,1
miseries and,1
greater far,1
my weak-hearted,1
weak-hearted enemies,1
all earthly,1
feel within,1
on princes,1
myself now,1
favours !,1
smile we,1
would aspire,1
sweet aspect,1
more pangs,1
pangs and,1
fears than,1
than wars,1
falls like,1
like lucifer,1
hope again,1
enter cromwell,1
my misfortunes,1
misfortunes ?,1
spirit wonder,1
should decline,1
decline ?,1
fall'n indeed,1
truly happy,1
to-day he,1
: to-day,1
giving back,1
"'guilty ,",1
your worst,1
worst objections,1
objections :,1
nobleman want,1
want manners,1
rather want,1
want those,1
those than,1
's assent,1
assent or,1
or knowledge,1
you wrought,1
"legate ,",1
which power,1
you maim,1
the jurisdiction,1
jurisdiction of,1
all bishops,1
", 'ego",1
' cardinal,1
cry 'guilty,1
stubborn answer,1
can blush,1
his sins,1
'll startle,1
startle you,1
the scaring,1
scaring bell,1
brown wench,1
lay kissing,1
kissing in,1
could despise,1
despise this,1
charity against,1
those articles,1
foul ones,1
much fairer,1
spotless shall,1
innocence arise,1
king knows,1
knows my,1
out they,1
'ego et,1
et rex,1
rex meus,1
meus ',1
mere undoing,1
and odious,1
weeps to,1
because all,1
power legatine,1
"legatine ,",1
a praemunire,1
"praemunire ,",1
therefore such,1
a writ,1
writ be,1
be sued,1
sued against,1
to forfeit,1
forfeit all,1
", tenements",1
"tenements ,",1
your meditations,1
live better,1
for dignities,1
furnish rome,1
conscience --,1
"cassado ,",1
still inscribed,1
"inscribed ,",1
carry into,1
into flanders,1
flanders the,1
large commission,1
gregory de,1
de cassado,1
's allowance,1
means got,1
and ferrara,1
ferrara .,1
mere ambition,1
holy hat,1
's coin,1
sent innumerable,1
innumerable substance,1
substance --,1
thou led'st,1
great child,1
and crooked,1
those virtues,1
vacant .,1
said against,1
state stands,1
not small,1
same proportion,1
question carries,1
due o,1
the verdict,1
verdict with,1
what ease,1
might corrupt,1
corrupt minds,1
minds procure,1
procure knaves,1
as corrupt,1
are potently,1
potently opposed,1
a malice,1
great size,1
virtues vacant,1
triumph o'er,1
ween you,1
will triumph,1
my chaff,1
and corn,1
corn shall,1
fly asunder,1
none stands,1
under more,1
more calumnious,1
calumnious tongues,1
good canterbury,1
canterbury :,1
integrity is,1
is rooted,1
's walk,1
holidame .,1
ta'en some,1
bring together,1
your accusers,1
without indurance,1
"indurance ,",1
. ween,1
better luck,1
throughly to,1
occasion shall,1
if entreaties,1
your appeal,1
there make,1
man weeps,1
weeps !,1
blest mother,1
-- hearted,1
exit cranmer,1
has strangled,1
lovell following,1
my boldness,1
boldness manners,1
royal head,1
and shade,1
shade thy,1
their blessed,1
blessed wings,1
guess thy,1
queen deliver,1
shall instruct,1
what vehemency,1
perjured witness,1
persuasions to,1
whose minister,1
minister you,1
whiles here,1
naughty earth,1
a precipice,1
precipice for,1
no leap,1
leap of,1
own destruction,1
protect mine,1
the trap,1
trap is,1
prevail than,1
keep comfort,1
morning see,1
in charging,1
charging you,1
with matters,1
best persuasions,1
be winnow,1
most throughly,1
pain you,1
rank weed,1
i hinder,1
hinder you,1
good nights,1
exeunt gardiner,1
gardiner and,1
more tonight,1
queen what,1
not personally,1
personally deliver,1
who return,1
great'st humbleness,1
heartily to,1
she crying,1
said her,1
her sufferance,1
sufferance made,1
almost each,1
each pang,1
pang a,1
must root,1
a rank,1
safely quit,1
be convented,1
gap and,1
and trade,1
of moe,1
moe preferments,1
will load,1
one syllable,1
syllable against,1
arch heretic,1
they moved,1
given ear,1
our complaint,1
great grace,1
princely care,1
care foreseeing,1
foreseeing those,1
those fell,1
fell mischiefs,1
reasons laid,1
laid before,1
god safely,1
quit her,1
thus proceed,1
and denny,1
fearful :,1
wherefore frowns,1
frowns he,1
of terror,1
turn together,1
repeat what,1
most unwillingly,1
heard many,1
many grievous,1
"grievous ,",1
grievous complaints,1
complaints of,1
being consider,1
such freedom,1
freedom purge,1
those charges,1
house our,1
our tower,1
fits we,1
am fearful,1
lovell and,1
gentle travail,1
exeunt lovell,1
the gladding,1
gladding of,1
prayers remember,1
which company,1
friendly to,1
quiet night,1
exit suffolk,1
enter denny,1
! canterbury,1
", denny",1
denny ?,1
exit denny,1
bishop spake,1
am happily,1
happily come,1
re-enter denny,1
"denny ,",1
with cranmer,1
lovell seems,1
both now,1
ever bless,1
promises boys,1
natures frail,1
angels :,1
which frailty,1
best should,1
have misdemean,1
misdemean 'd,1
king first,1
his laws,1
in filling,1
whole realm,1
your teaching,1
your chaplains,1
"chaplains ,",1
are inform,1
new opinions,1
divers and,1
are heresies,1
"heresies ,",1
not reform,1
prove pernicious,1
few are,1
own natures,1
which reformation,1
empty :,1
as secretary,1
secretary .,1
. keeper,1
keeper at,1
", master-secretary",1
master-secretary :,1
council ?,1
chief cause,1
cause concerns,1
had knowledge,1
done half,1
cranmer enters,1
enters and,1
and approaches,1
approaches the,1
the council-table,1
'm very,1
chair stand,1
stand empty,1
pernicious .,1
reformation must,1
boys hereafter,1
"uproars ,",1
upper germany,1
can dearly,1
dearly witness,1
yet freshly,1
freshly pitied,1
our memories,1
memories .,1
", hitherto",1
little study,1
my teaching,1
strong course,1
there living,1
single heart,1
more detests,1
stirs against,1
private conscience,1
defacers of,1
public peace,1
less allegiance,1
general taint,1
", uproars",1
sudden too,1
"commotions ,",1
that tame,1
tame wild,1
pace 'em,1
'em gentle,1
mouths with,1
with stubborn,1
stubborn bits,1
"bits ,",1
spur 'em,1
they obey,1
our easiness,1
easiness and,1
and childish,1
childish pity,1
this contagious,1
contagious sickness,1
farewell all,1
all physic,1
physic :,1
at lower,1
cromwell at,1
. cromwell,1
all fast,1
so happily,1
happily :,1
is butts,1
's physician,1
earnestly he,1
cast his,1
he sound,1
sound not,1
purpose laid,1
god turn,1
never sought,1
sought their,1
their malice,1
malice --,1
quench mine,1
wait else,1
else at,1
a fellow-counsellor,1
"fellow-counsellor ,",1
wait till,1
make great,1
order on,1
enter cranmer,1
"visitation ,",1
stranger 't,1
as cherry,1
cherry is,1
to cherry,1
cherry .,1
lovell !,1
marks !,1
' more,1
ordinary groom,1
groom is,1
such payment,1
or scold,1
scold it,1
girl was,1
else unsay't,1
"unsay't ,",1
. pursuivants,1
", pages",1
'mong boys,1
", grooms",1
"grooms ,",1
and lackeys,1
their lordships,1
lordships ',1
' pleasures,1
door too,1
with packets,1
packets .,1
holy mary,1
'em alone,1
enter chancellor,1
", places",1
seat being,1
being left,1
left void,1
void above,1
for cranmer,1
. suffolk,1
", chamberlain",1
", seat",1
seat themselves,1
honesty among,1
much honesty,1
parted so,1
high promotion,1
lackeys .,1
attend with,1
butts at,1
window above,1
strangest sight,1
butts ?,1
highness saw,1
body o,1
promotion of,1
had parted,1
who holds,1
state at,1
'mongst pursuivants,1
and footboys,1
footboys .,1
well there,1
above 'em,1
'em yet,1
the rolls,1
made master,1
beside that,1
thy religious,1
his ashes,1
ashes honour,1
me lower,1
cause the,1
musicians play,1
sad note,1
named my,1
sit meditating,1
that celestial,1
celestial harmony,1
harmony i,1
's sit,1
down quiet,1
we wake,1
: softly,1
gentle patience,1
", solemnly",1
solemnly tripping,1
tripping one,1
religious truth,1
hated living,1
after another,1
most hated,1
happiness upon,1
he felt,1
felt himself,1
the blessedness,1
blessedness of,1
being little,1
add greater,1
greater honours,1
died fearing,1
fearing god,1
other herald,1
other speaker,1
speaker of,1
living actions,1
from corruption,1
honest chronicler,1
chronicler as,1
as griffith,1
griffith .,1
one after,1
six personages,1
wretchedness behind,1
other next,1
who observe,1
their changes,1
and holding,1
they deliver,1
same garland,1
garland to,1
last two,1
who likewise,1
likewise observe,1
"inspiration ,",1
makes in,1
sleep signs,1
and holdeth,1
holdeth up,1
their dancing,1
dancing vanish,1
carrying the,1
garland with,1
music continues,1
next two,1
garland deliver,1
"personages ,",1
"curtsies ,",1
", clad",1
wearing on,1
heads garlands,1
"bays ,",1
golden vizards,1
vizards on,1
", branches",1
bays or,1
or palm,1
first congee,1
congee unto,1
then dance,1
certain changes,1
first two,1
two hold,1
spare garland,1
four make,1
make reverent,1
reverent curtsies,1
'd happiness,1
overthrow heap,1
his overthrow,1
honourably received,1
father abbot,1
", broken",1
the storms,1
weary bones,1
bones among,1
little earth,1
where eagerly,1
eagerly his,1
pursued him,1
nights after,1
"eight ,",1
foretold should,1
continual meditations,1
"meditations ,",1
his blessed,1
blessed part,1
an unbounded,1
unbounded stomach,1
ever ranking,1
received him,1
", honourably",1
ever speak,1
"covent ,",1
ear to't,1
he stepp,1
my example,1
voice goes,1
stout earl,1
earl northumberland,1
arrested him,1
at york,1
man sorely,1
sorely tainted,1
sick suddenly,1
sit his,1
his mule,1
mule .,1
with easy,1
easy roads,1
to leicester,1
reverend abbot,1
his covent,1
with princes,1
by suggestion,1
tied all,1
: simony,1
"fair-spoken ,",1
and persuading,1
persuading :,1
sour to,1
summer .,1
were unsatisfied,1
unsatisfied in,1
in getting,1
"getting ,",1
princely :,1
ever witness,1
those twins,1
twins of,1
learning that,1
ipswich and,1
which fell,1
though unfinish,1
so rising,1
christendom shall,1
", fair-spoken",1
to much,1
was fashion,1
his performance,1
simony was,1
was fair-play,1
"fair-play ,",1
opinion was,1
say untruths,1
ever double,1
and meaning,1
promises were,1
clergy in,1
", undoubtedly",1
in example,1
evil manners,1
manners live,1
we write,1
were malicious,1
malicious else,1
though from,1
humble stock,1
in wretchedness,1
behind ye,1
for cromwell,1
"departed ,",1
last right,1
me lose,1
all humility,1
humility unto,1
his long,1
long trouble,1
trouble now,1
grow dim,1
dim .,1
. griffith,1
: strew,1
strew me,1
with maiden,1
maiden flowers,1
a chaste,1
chaste wife,1
: embalm,1
embalm me,1
although unqueen,1
poor people,1
souls departed,1
yet like,1
to souls,1
wretched women,1
fortunes faithfully,1
"avow ,",1
and decent,1
decent carriage,1
but poverty,1
poverty could,1
draw 'em,1
wages duly,1
duly paid,1
paid 'em,1
something over,1
longer life,1
able means,1
not parted,1
whole contents,1
dearest in,1
wish christian,1
christian peace,1
unqueen 'd,1
", inter",1
saw ye,1
wilder nature,1
seeks dispatch,1
dispatch by,1
durst commend,1
much weightier,1
weightier than,1
in labour,1
great extremity,1
'll with,1
labour end,1
fruit she,1
for heartily,1
it grubb,1
grubb 'd,1
up now,1
the amen,1
better wishes,1
till cranmer,1
most remark,1
remark 'd,1
nature than,1
a wilder,1
inter me,1
spirits do,1
leading katharine,1
a gallery,1
gallery in,1
enter gardiner,1
by lovell,1
be hours,1
for necessities,1
for delights,1
with comforting,1
comforting repose,1
waste these,1
good hour,1
thomas !,1
whither so,1
lovell .,1
offence belongs,1
late business,1
: affairs,1
say spirits,1
next poor,1
modest nature,1
noble modest,1
long her,1
an earthy,1
earthy cold,1
heaven comfort,1
deserve we,1
more reverence,1
knowing she,1
her wonted,1
wonted greatness,1
use so,1
rude behavior,1
haste made,1
me unmannerly,1
is staying,1
him entrance,1
griffith :,1
exeunt griffith,1
griffith and,1
re-enter griffith,1
with capucius,1
pale she,1
sudden ?,1
breeding --,1
much her,1
ye none,1
enter since,1
blessed troop,1
bright faces,1
cast thousand,1
thousand beams,1
beams upon,1
they promised,1
me eternal,1
eternal happiness,1
me garlands,1
"garlands ,",1
worthy yet,1
", assuredly",1
assuredly .,1
most joyful,1
good dreams,1
possess your,1
music leave,1
sight fail,1
royal nephew,1
name capucius,1
capucius .,1
ever flourish,1
i shal,1
shal l,1
l dwell,1
poor name,1
kingdom !,1
! patience,1
i caused,1
caused you,1
yet sent,1
to katharine,1
have commended,1
our chaste,1
chaste loves,1
the dews,1
fall thick,1
thick in,1
beseeching him,1
virtuous breeding,1
he ever,1
but prayers,1
comforts here,1
would visit,1
and titles,1
titles now,1
are alter,1
first you,1
pleasure with,1
first mine,1
own service,1
request that,1
who grieves,1
an comforts,1
grieves much,1
heartily entreats,1
that comfort,1
pardon after,1
that gentle,1
gentle physic,1
had cured,1
past an,1
and affect,1
bevis was,1
with thrice,1
le menton,1
de chin,1
. le,1
"col ,",1
de menton,1
"menton ,",1
oui .,1
. sauf,1
", en",1
en verite,1
"verite ,",1
", vous",1
vous prononcez,1
les mots,1
mots aussi,1
aussi droit,1
droit que,1
que les,1
les natifs,1
natifs d'angleterre,1
menton ?,1
de neck,1
doute point,1
col ?,1
mots que,1
vous m'avez,1
m'avez appris,1
appris des,1
des a,1
est trop,1
trop difficile,1
"difficile ,",1
", comme",1
comme je,1
pense .,1
", ecoutez",1
de arma,1
"arma ,",1
de bilbow,1
bilbow .,1
m'en oublie,1
oublie !,1
! de,1
ne doute,1
point d'apprendre,1
de tous,1
vous promptement,1
de mails,1
mails --,1
de ilbow,1
ilbow .,1
ainsi dis-je,1
"dis-je ,",1
le pied,1
pied et,1
la robe,1
robe ?,1
! ce,1
ce sont,1
sont mots,1
de son,1
son mauvais,1
"mauvais ,",1
", corruptible",1
"corruptible ,",1
", gros",1
promptement :,1
a vous,1
"d'apprendre ,",1
reciterai a,1
", par",1
par la,1
la grace,1
grace de,1
et en,1
en peu,1
peu de,1
de temps,1
temps .,1
n'avez vous,1
vous pas,1
pas deja,1
deja oublie,1
oublie ce,1
ce que,1
vous ai,1
ai enseigne,1
enseigne ?,1
"non ,",1
tous les,1
repetition de,1
to-morrow for,1
: il,1
faut que,1
que j'apprenne,1
j'apprenne a,1
parler .,1
appelez-vous la,1
main en,1
en anglois,1
anglois ?,1
main ?,1
? elle,1
elle est,1
est appelee,1
appelee de,1
et les,1
? ma,1
", j'oublie",1
j'oublie les,1
", mais",1
mais je,1
il faut,1
m'enseignez :,1
souviendrai .,1
", m'enseignez",1
we addrest,1
addrest .,1
train enter,1
", tu",1
tu as,1
as ete,1
ete en,1
en angleterre,1
"angleterre ,",1
tu parles,1
parles bien,1
bien le,1
le langage,1
langage .,1
un peu,1
"peu ,",1
je te,1
te prie,1
"prie ,",1
je me,1
. les,1
la repetition,1
", dites-moi",1
", si",1
si je,1
parle bien,1
bien :,1
c'est bien,1
bien dit,1
"dit ,",1
est fort,1
bon anglois,1
anglois .,1
dites-moi l'anglois,1
l'anglois pour,1
pour le,1
le bras,1
bras .,1
le coude,1
coude ?,1
m'en fais,1
fais la,1
"dites-moi ,",1
"ecoutez ,",1
? je,1
. ecoutez,1
pense qu'ils,1
qu'ils sont,1
appeles de,1
", oui",1
", les",1
suis le,1
bon ecolier,1
"ecolier ,",1
", j'ai",1
j'ai gagne,1
gagne deux,1
deux mots,1
d'anglois vitement,1
vitement .,1
appelez-vous les,1
? nous,1
nous les,1
les appelons,1
appelons de,1
"gros ,",1
et impudique,1
"impudique ,",1
english youth,1
new-store france,1
with bastard,1
bastard warriors,1
english dancing-schools,1
"dancing-schools ,",1
teach lavoltas,1
lavoltas high,1
swift corantos,1
"corantos ,",1
saying our,1
our heels,1
most lofty,1
lofty runaways,1
is montjoy,1
montjoy the,1
? speed,1
him greet,1
greet england,1
sharp defiance,1
to new-store,1
our mettle,1
with spirit,1
plainly say,1
quick blood,1
", spirited",1
spirited with,1
seem frosty,1
frosty ?,1
like roping,1
roping icicles,1
houses ',1
' thatch,1
"thatch ,",1
more frosty,1
frosty people,1
sweat drops,1
rich fields,1
fields !,1
native lords,1
our madams,1
madams mock,1
and plainly,1
defiance .,1
honour edged,1
non pour,1
shames .,1
harry england,1
that sweeps,1
sweeps through,1
with pennons,1
pennons painted,1
painted in,1
harfleur :,1
the melted,1
melted snow,1
"valleys ,",1
low vassal,1
vassal seat,1
alps doth,1
doth spit,1
spit and,1
void his,1
his rheum,1
go down,1
a captive,1
bar harry,1
great shames,1
more sharper,1
seats now,1
you dukes,1
"berri ,",1
", brabant",1
jaques chatillon,1
"vaudemont ,",1
"beaumont ,",1
", grandpre",1
"grandpre ,",1
", roussi",1
and fauconberg,1
"fauconberg ,",1
", lestrale",1
"lestrale ,",1
", bouciqualt",1
"bouciqualt ,",1
and charolois,1
"charolois ,",1
high dukes,1
great seats,1
valiant heat,1
such valiant,1
their cold,1
fois ma,1
ensemble :,1
madame !,1
c'est assez,1
assez pour,1
pour une,1
une fois,1
fois :,1
: allons-nous,1
allons-nous a,1
a diner,1
diner .,1
river somme,1
somme .,1
us quit,1
vineyards to,1
barbarous people,1
o dieu,1
dieu vivant,1
vivant !,1
ma lecon,1
autre fois,1
decoct their,1
une autre,1
dames d'honneur,1
d'honneur d'user,1
d'user :,1
: je,1
ne voudrais,1
prononcer ces,1
ces mots,1
mots devant,1
devant les,1
les seigneurs,1
seigneurs de,1
pour tout,1
tout le,1
le monde,1
monde .,1
. foh,1
le foot,1
le coun,1
reciterai une,1
few sprays,1
sprays of,1
the emptying,1
' luxury,1
this mettle,1
mettle ?,1
their climate,1
climate foggy,1
"foggy ,",1
sun looks,1
killing their,1
their fruit,1
fruit with,1
with frowns,1
frowns ?,1
can sodden,1
sodden water,1
drench for,1
for sur-rein,1
sur-rein 'd,1
'd jades,1
their barley-broth,1
"barley-broth ,",1
batailles !,1
de batailles,1
dieu de,1
grafters ?,1
our scions,1
"scions ,",1
savage stock,1
spirt up,1
suddenly into,1
and overlook,1
overlook their,1
their grafters,1
bastard normans,1
albion .,1
", norman",1
norman bastards,1
unfought withal,1
a slobbery,1
slobbery and,1
dirty farm,1
that nook-shotten,1
nook-shotten isle,1
the march,1
harfleur we,1
thither would,1
true disciplines,1
"disciplines ,",1
a puppy-dog,1
puppy-dog .,1
enter macmorris,1
macmorris and,1
and captain,1
the scots,1
scots captain,1
jamy is,1
marvellous falourous,1
falourous gentleman,1
great expedition,1
expedition and,1
in th,1
' aunchient,1
aunchient wars,1
his directions,1
directions :,1
argument as,1
roman disciplines,1
directions in,1
military man,1
be has,1
mines is,1
concavities of,1
"sufficient ,",1
the athversary,1
"athversary ,",1
may discuss,1
is digt,1
digt himself,1
himself four,1
four yard,1
yard under,1
countermines :,1
will plough,1
better directions,1
directions .,1
altogether directed,1
"irishman ,",1
is captain,1
verify as,1
any military,1
the pristine,1
gloucester would,1
disputations with,1
touching or,1
or concerning,1
roman wars,1
friendly communication,1
"communication ,",1
the military,1
military discipline,1
sall be,1
be vary,1
vary gud,1
"gud ,",1
gud feith,1
"feith ,",1
gud captains,1
captains bath,1
bath :,1
i sall,1
sall quit,1
with gud,1
partly touching,1
few disputations,1
pristine wars,1
voutsafe me,1
say gud-day,1
"gud-day ,",1
captain james,1
james .,1
macmorris !,1
you quit,1
mines ?,1
the pioneers,1
pioneers given,1
given o'er,1
by chrish,1
! tish,1
the trompet,1
trompet sound,1
the retreat,1
