ngram,count
as what i,1
this in estimation,1
not this in,1
lord scroop .,1
the lord scroop,1
"bristol , the",1
"at bristol ,",1
death at bristol,1
son your only,1
' son your,1
douglas ' son,1
fawning greyhound then,1
and 'gentle harry,1
"age , '",1
fortune came to,1
infant fortune came,1
his infant fortune,1
'when his infant,1
", 'when his",1
"look , 'when",1
proffer me !,1
did proffer me,1
then did proffer,1
greyhound then did,1
this fawning greyhound,1
the douglas ',1
deal of courtesy,1
candy deal of,1
a candy deal,1
what a candy,1
berkley castle .,1
at berkley castle,1
from ravenspurgh .,1
back from ravenspurgh,1
came back from,1
he came back,1
and he came,1
'sblood ! --,1
'gentle harry percy,1
"percy , '",1
' and 'kind,1
and 'kind cousin,1
make the douglas,1
"ransom straight ,",1
their ransom straight,1
without their ransom,1
up without their,1
them up without,1
deliver them up,1
scottish prisoners .,1
your scottish prisoners,1
to your scottish,1
then once more,1
stay your leisure,1
will stay your,1
we will stay,1
", to it",1
"tale , i",1
tell your tale,1
", tell your",1
! god forgive,1
cozeners ! god,1
such cozeners !,1
take such cozeners,1
devil take such,1
"cousin , '",1
"'kind cousin ,",1
it : upon,1
: upon my,1
"life , it",1
i by letters,1
glendower and lord,1
to glendower and,1
steal to glendower,1
'll steal to,1
"be suddenly ,",1
will be suddenly,1
"ripe , which",1
time is ripe,1
direct your course,1
shall direct your,1
letters shall direct,1
by letters shall,1
than i by,1
already how he,1
go in this,1
further go in,1
farewell : no,1
does : we,1
"does , he",1
looks of love,1
his looks of,1
to his looks,1
strangers to his,1
us strangers to,1
make us strangers,1
he doth begin,1
where you and,1
you and douglas,1
and douglas and,1
douglas and our,1
let the hours,1
adieu : o,1
"uncle , adieu",1
"shall thrive ,",1
brother : we,1
good brother :,1
much uncertainty .,1
at much uncertainty,1
hold at much,1
we hold at,1
now we hold,1
"strong arms ,",1
own strong arms,1
our own strong,1
fortunes in our,1
our fortunes in,1
bear our fortunes,1
"happily meet ,",1
shall happily meet,1
", shall happily",1
"it , shall",1
will fashion it,1
powers at once,1
our powers at,1
and our powers,1
how he doth,1
see already how,1
it will do,1
scotland and of,1
bids us speed,1
reason bids us,1
little reason bids,1
no little reason,1
aim 'd .,1
exceedingly well aim,1
is exceedingly well,1
it is exceedingly,1
"mortimer , ha",1
"with mortimer ,",1
join with mortimer,1
and of york,1
power of scotland,1
and see already,1
then the power,1
"noble plot ,",1
a noble plot,1
choose but be,1
let'st slip .,1
still let'st slip,1
thou still let'st,1
", thou still",1
"afoot , thou",1
"is afoot ,",1
game is afoot,1
before the game,1
"us speed ,",1
save our heads,1
our heads by,1
heads by raising,1
us home :,1
pay us home,1
to pay us,1
time to pay,1
found a time,1
hath found a,1
"ourselves unsatisfied ,",1
think ourselves unsatisfied,1
we think ourselves,1
think we think,1
and think we,1
"our debt ,",1
in our debt,1
think him in,1
always think him,1
will always think,1
king will always,1
even as we,1
ourselves as even,1
bear ourselves as,1
", bear ourselves",1
"for , bear",1
of a head,1
raising of a,1
by raising of,1
"bolingbroke , --",1
", this bolingbroke",1
matter deep and,1
honour by the,1
her dignities :,1
all her dignities,1
", all her",1
"corrival , all",1
"without corrival ,",1
thence might wear,1
her thence might,1
redeem her thence,1
doth redeem her,1
that doth redeem,1
"the locks ,",1
by the locks,1
drowned honour by,1
out upon this,1
up drowned honour,1
pluck up drowned,1
and pluck up,1
touch the ground,1
never touch the,1
could never touch,1
fathom-line could never,1
where fathom-line could,1
or dive into,1
"pale-faced moon ,",1
from the pale-faced,1
honour from the,1
but out upon,1
upon this half-faced,1
"smiles , this",1
same noble scots,1
you start away,1
would save his,1
scot would save,1
a scot would,1
if a scot,1
scot of them,1
a scot of,1
have a scot,1
keep them all,1
"prisoners , --",1
are your prisoners,1
that are your,1
those same noble,1
this half-faced fellowship,1
"cousin , give",1
should attend .,1
he should attend,1
what he should,1
form of what,1
not the form,1
"figures here ,",1
of figures here,1
world of figures,1
apprehends a world,1
he apprehends a,1
half-faced fellowship !,1
bright honour from,1
pluck bright honour,1
to pluck bright,1
of a spear,1
the east unto,1
danger from the,1
send danger from,1
or swim :,1
sink or swim,1
or sink or,1
! or sink,1
night ! or,1
"in , good",1
"fall in ,",1
if he fall,1
a spear .,1
unsteadfast footing of,1
"easy leap ,",1
the unsteadfast footing,1
on the unsteadfast,1
current roaring loud,1
a current roaring,1
o'er-walk a current,1
to o'er-walk a,1
as to o'er-walk,1
and adventurous spirit,1
peril and adventurous,1
of peril and,1
full of peril,1
deep and dangerous,1
east unto the,1
unto the west,1
so honour cross,1
honour cross it,1
an easy leap,1
were an easy,1
", methinks it",1
"heaven , methinks",1
bounds of patience,1
beyond the bounds,1
him beyond the,1
drives him beyond,1
some great exploit,1
of some great,1
imagination of some,1
a hare !,1
start a hare,1
to start a,1
than to start,1
lion than to,1
rouse a lion,1
blood more stirs,1
the blood more,1
grapple : o,1
them grapple :,1
let them grapple,1
"to south ,",1
the north to,1
cross it from,1
and lend no,1
lend no ear,1
no ear unto,1
thou to break,1
'd and scourged,1
am whipp 'd,1
i am whipp,1
but thine own,1
tongue but thine,1
to no tongue,1
ear to no,1
thine ear to,1
tying thine ear,1
"'s mood ,",1
woman 's mood,1
into this woman,1
and impatient fool,1
poison 'd with,1
wasp-stung and impatient,1
a wasp-stung and,1
what a wasp-stung,1
'd to attend,1
temper 'd to,1
are better temper,1
you are better,1
'll talk to,1
kinsman : i,1
", kinsman :",1
"farewell , kinsman",1
of ale .,1
and scourged with,1
scourged with rods,1
nettled and stung,1
and stung with,1
king of smiles,1
unto this king,1
'd my knee,1
bow 'd my,1
first bow 'd,1
i first bow,1
where i first,1
"york , where",1
his uncle york,1
"uncle kept ,",1
his uncle kept,1
duke his uncle,1
madcap duke his,1
the madcap duke,1
where the madcap,1
was where the,1
is in gloucestershire,1
place ? --,1
", bolingbroke .",1
"politician , bolingbroke",1
"vile politician ,",1
this vile politician,1
"pismires , when",1
"with pismires ,",1
stung with pismires,1
with a pot,1
him poison 'd,1
ear unto my,1
ear i 'll,1
"but 'mortimer ,",1
nothing but 'mortimer,1
taught to speak,1
be taught to,1
shall be taught,1
starling shall be,1
a starling shall,1
have a starling,1
'mortimer ! ',1
holla 'mortimer !,1
'll holla 'mortimer,1
i 'll holla,1
his ear i,1
have him poison,1
he lies asleep,1
find him when,1
forbad my tongue,1
"ransom mortimer ,",1
not ransom mortimer,1
would not ransom,1
shall keep .,1
you shall keep,1
prisoners you shall,1
those prisoners you,1
my purposes .,1
unto my purposes,1
"'mortimer , '",1
' and give,1
keep his anger,1
his anger still,1
with some mischance,1
met with some,1
he met with,1
glad he met,1
be glad he,1
father loves him,1
his father loves,1
think his father,1
sword-and-buckler prince of,1
same sword-and-buckler prince,1
that same sword-and-buckler,1
this bolingbroke :,1
pinch this bolingbroke,1
and pinch this,1
gall and pinch,1
to gall and,1
how to gall,1
save how to,1
"solemnly defy ,",1
i solemnly defy,1
here i solemnly,1
studies here i,1
all studies here,1
in motion .,1
anger still in,1
cheese and garlic,1
garlic in a,1
they are certain,1
i do haunt,1
"likeness , for",1
to-day hath bought,1
dear to-day hath,1
stafford dear to-day,1
of stafford dear,1
lord of stafford,1
they tell thee,1
art a king,1
some tell me,1
because some tell,1
haunt thee in,1
do haunt thee,1
"is douglas ,",1
for instead of,1
name is douglas,1
honour dost thou,1
what honour dost,1
? what honour,1
crossest me ?,1
thou crossest me,1
and sir walter,1
douglas and sir,1
enter douglas and,1
then enter douglas,1
battle . then,1
. alarum to,1
", for instead",1
instead of thee,1
fought at holmedon,1
find a king,1
hadst thou fought,1
"douglas , hadst",1
"o douglas ,",1
. enter hotspur,1
blunt . enter,1
walter blunt .,1
kills sir walter,1
douglas kills sir,1
. douglas kills,1
fight . douglas,1
stafford 's death,1
king that will,1
"proud scot ,",1
this sword hath,1
thou proud scot,1
"yielder , thou",1
"a yielder ,",1
born a yielder,1
not born a,1
as my prisoner,1
yield thee as,1
thou yield thee,1
shall it thee,1
ended him :,1
hath ended him,1
sword hath ended,1
power . alarum,1
henry enters with,1
king henry enters,1
best : and,1
perilous day .,1
this perilous day,1
of this perilous,1
adventure of this,1
can meet withal,1
blood that i,1
intend to stain,1
temper i intend,1
whose temper i,1
", whose temper",1
here draw i,1
and here draw,1
his best :,1
plain between the,1
only this --,1
"talking , only",1
"not talking ,",1
profess not talking,1
i profess not,1
for i profess,1
from my tale,1
he cuts me,1
that he cuts,1
on apace .,1
comes on apace,1
king comes on,1
"now , esperance",1
", esperance !",1
esperance ! percy,1
! percy !,1
. plain between,1
iii . plain,1
"they embrace ,",1
. they embrace,1
sound . they,1
a courtesy .,1
such a courtesy,1
time do such,1
second time do,1
us never shall,1
of us never,1
"earth , some",1
", heaven to",1
"for , heaven",1
"all embrace ,",1
music let us,1
that music let,1
by that music,1
lofty instruments of,1
the lofty instruments,1
all the lofty,1
sound all the,1
and set on,1
! and set,1
percy ! and,1
thou fought at,1
at holmedon thus,1
thought 's the,1
shot-free at london,1
blunt : there,1
walter blunt :,1
? sir walter,1
! who are,1
the pate .,1
upon the pate,1
scoring but upon,1
no scoring but,1
's no scoring,1
"shot here ,",1
the shot here,1
"london , i",1
'scape shot-free at,1
no vanity !,1
could 'scape shot-free,1
i could 'scape,1
"falstaff , solus",1
. enter falstaff,1
fairly for the,1
full fairly for,1
stand full fairly,1
soldiers stand full,1
our soldiers stand,1
and away !,1
"by piece ,",1
piece by piece,1
's no vanity,1
vanity ! i,1
"holmedon thus ,",1
own bowels .,1
fifty left alive,1
and fifty left,1
my hundred and,1
three of my,1
not three of,1
peppered : there,1
are peppered :,1
they are peppered,1
ragamuffins where they,1
my ragamuffins where,1
led my ragamuffins,1
bowels . i,1
mine own bowels,1
am as hot,1
weight than mine,1
more weight than,1
no more weight,1
lead out of,1
keep lead out,1
god keep lead,1
: god keep,1
too : god,1
heavy too :,1
as heavy too,1
and as heavy,1
hot as moulten,1
", piece by",1
"wardrobe , piece",1
"his wardrobe ,",1
"this , douglas",1
"was blunt ,",1
name was blunt,1
"was , his",1
knight he was,1
gallant knight he,1
a gallant knight,1
full well :,1
face full well,1
this face full,1
know this face,1
douglas ? no,1
", douglas ?",1
lies the king,1
all his wardrobe,1
breathless lies the,1
here breathless lies,1
", here breathless",1
"won , here",1
"'s won ,",1
all 's won,1
"done , all",1
a scot .,1
upon a scot,1
triumph 'd upon,1
had triumph 'd,1
never had triumph,1
semblably furnish 'd,1
a fool go,1
fool go with,1
go with thy,1
murder all his,1
'll murder all,1
i 'll murder,1
"his coats ,",1
all his coats,1
kill all his,1
will kill all,1
his coats .,1
in his coats,1
marching in his,1
many marching in,1
hath many marching,1
king hath many,1
didst thou tell,1
bought too dear,1
thou bought too,1
hast thou bought,1
'd title hast,1
borrow 'd title,1
a borrow 'd,1
it goes !,1
whither it goes,1
", whither it",1
"soul , whither",1
with thy soul,1
"prepare , the",1
"lord , prepare",1
them is just,1
brother should a,1
praises with a,1
your praises with,1
up your praises,1
duties of a,1
the duties of,1
he gave you,1
proof of arms,1
exercise and proof,1
gentle exercise and,1
to gentle exercise,1
a brother dare,1
should a brother,1
unless a brother,1
a princely tongue,1
"more modestly ,",1
urged more modestly,1
challenge urged more,1
a challenge urged,1
hear a challenge,1
did hear a,1
in contempt ?,1
it in contempt,1
seem 'd it,1
? seem 'd,1
tasking ? seem,1
his tasking ?,1
with a princely,1
"princely tongue ,",1
bearing them is,1
valued in you,1
his truant youth,1
chid his truant,1
and chid his,1
cital of himself,1
blushing cital of,1
a blushing cital,1
made a blushing,1
"prince indeed ,",1
a prince indeed,1
like a prince,1
which became him,1
", which became",1
praise valued in,1
spoke to your,1
dispraising praise valued,1
still dispraising praise,1
by still dispraising,1
than his praise,1
ever better than,1
you ever better,1
making you ever,1
"a chronicle ,",1
like a chronicle,1
deservings like a,1
your deservings like,1
to your deservings,1
'd his tasking,1
how show 'd,1
monmouth ! tell,1
name in us,1
that was engaged,1
"westmoreland , that",1
"and westmoreland ,",1
henry 's teeth,1
in king henry,1
defiance in king,1
brave defiance in,1
a brave defiance,1
i have thrown,1
arms ! for,1
"arm , gentlemen",1
re-enter the earl,1
hateful name in,1
harry monmouth !,1
this hateful name,1
arms this hateful,1
haughty arms this,1
with haughty arms,1
and will scourge,1
"traitors , and",1
"rebels , traitors",1
"us rebels ,",1
calls us rebels,1
is forsworn :,1
forswearing that he,1
now forswearing that,1
"was engaged ,",1
"engaged , did",1
", did bear",1
did bear it,1
and harry monmouth,1
i and harry,1
short breath today,1
draw short breath,1
might draw short,1
man might draw,1
lay upon our,1
quarrel lay upon,1
the quarrel lay,1
would the quarrel,1
you to single,1
challenged you to,1
", challenged you",1
"nephew , challenged",1
"and , nephew",1
forth before the,1
'd forth before,1
stepp 'd forth,1
wales stepp 'd,1
of wales stepp,1
quickly on .,1
him quickly on,1
bring him quickly,1
but bring him,1
choose but bring,1
truant youth with,1
youth with such,1
such a grace,1
read them now,1
life did ride,1
if life did,1
were too long,1
basely were too,1
shortness basely were,1
that shortness basely,1
spend that shortness,1
to spend that,1
is short !,1
life is short,1
"gentlemen , the",1
"o gentlemen ,",1
not read them,1
"and , fellows",1
with persuasion .,1
up with persuasion,1
blood up with,1
your blood up,1
lift your blood,1
can lift your,1
gift of tongue,1
well the gift,1
not well the,1
have not well,1
better consider what,1
"soldiers , friends",1
did ride upon,1
ride upon a,1
upon a dial,1
still ending at,1
of bearing them,1
intent of bearing,1
the intent of,1
when the intent,1
arms are fair,1
the arms are,1
", the arms",1
"consciences , the",1
"our consciences ,",1
for our consciences,1
princes die with,1
when princes die,1
", when princes",1
"brave death ,",1
", brave death",1
"die , brave",1
"on kings ,",1
tread on kings,1
to tread on,1
live to tread,1
", we live",1
arrival of an,1
the arrival of,1
at the arrival,1
ending at the,1
"fellows , soldiers",1
speed : and,1
if he master,1
he pause :,1
"a hope ,",1
sweet a hope,1
owe so sweet,1
never owe so,1
did never owe,1
england did never,1
envy of this,1
outlive the envy,1
he outlive the,1
if he outlive,1
me tell the,1
pause : but,1
did he pause,1
arm with speed,1
there did he,1
learning instantly .,1
of learning instantly,1
and of learning,1
teaching and of,1
of teaching and,1
double spirit .,1
a double spirit,1
there a double,1
'd there a,1
master 'd there,1
he master 'd,1
so much misconstrued,1
much misconstrued in,1
misconstrued in his,1
his wantonness .,1
", arm with",1
my courtesy .,1
under my courtesy,1
shrink under my,1
shall shrink under,1
he shall shrink,1
"'s arm ,",1
soldier 's arm,1
embrace him with,1
will embrace him,1
once ere night,1
yet once ere,1
"will , yet",1
be he as,1
but be he,1
a libertine .,1
wild a libertine,1
so wild a,1
prince so wild,1
any prince so,1
of any prince,1
follies : never,1
his follies :,1
on his follies,1
thou art enamoured,1
for the town,1
"end , to",1
", to beg",1
hast brought to,1
hearken 'd for,1
i hearken 'd,1
said i hearken,1
ever said i,1
that ever said,1
too much injury,1
me too much,1
did me too,1
they did me,1
! they did,1
god ! they,1
brought to me,1
rescue thou hast,1
might have let,1
fair rescue thou,1
this fair rescue,1
tender of my,1
some tender of,1
makest some tender,1
thou makest some,1
'd thou makest,1
show 'd thou,1
"lost opinion ,",1
thy lost opinion,1
'd thy lost,1
redeem 'd thy,1
your death .,1
have let alone,1
thou bear'st thee,1
potions in the,1
thou art harry,1
i mistake not,1
nicholas gawsey .,1
'll to sir,1
to clifton :,1
up to clifton,1
make up to,1
labour of your,1
treacherous labour of,1
the treacherous labour,1
saved the treacherous,1
and saved the,1
poisonous potions in,1
the insulting hand,1
the poisonous potions,1
all the poisonous,1
in your end,1
speedy in your,1
as speedy in,1
been as speedy,1
which would have,1
"over you ,",1
douglas over you,1
of douglas over,1
hand of douglas,1
insulting hand of,1
hast redeem 'd,1
thou hast redeem,1
breathe awhile :,1
prince henry enters,1
of valiant shirley,1
! the spirits,1
again ! the,1
up again !,1
to hold it,1
never to hold,1
or thou art,1
"scot , or",1
"vile scot ,",1
", vile scot",1
"head , vile",1
up thy head,1
"danger , prince",1
and breathe awhile,1
being in danger,1
henry being in,1
king henry being,1
win thee .,1
i win thee,1
thus i win,1
whoe'er thou be,1
", whoe'er thou",1
"art , whoe'er",1
sure thou art,1
mine i am,1
but mine i,1
"valiant shirley ,",1
"shirley , stafford",1
"stafford , blunt",1
"blunt , are",1
", and breathe",1
clifton straight .,1
to clifton straight,1
'll to clifton,1
hath clifton :,1
so hath clifton,1
and so hath,1
"succor sent ,",1
for succor sent,1
hath for succor,1
gawsey hath for,1
nicholas gawsey hath,1
lord how fares,1
: douglas flies,1
fight : douglas,1
they fight :,1
but he means,1
promiseth but he,1
never promiseth but,1
who never promiseth,1
"threatens thee ,",1
that threatens thee,1
wales that threatens,1
of wales that,1
my arms :,1
art harry monmouth,1
harry monmouth .,1
thou speak'st as,1
it hal !,1
", who falls",1
"falstaff , who",1
"with falstaff ,",1
fights with falstaff,1
he fights with,1
", he fights",1
"douglas , he",1
"re-enter douglas ,",1
's play here,1
boy 's play,1
shall find no,1
hal ! nay,1
to it hal,1
on thy crest,1
! to it,1
hal ! to,1
"said , hal",1
thy vanities .,1
brook thy vanities,1
longer brook thy,1
no longer brook,1
garland for my,1
a garland for,1
make a garland,1
"crop , to",1
"'ll crop ,",1
who falls down,1
falls down as,1
down as if,1
and exit douglas,1
my flesh :,1
sword my flesh,1
than sword my,1
worse than sword,1
thoughts worse than,1
my thoughts worse,1
wound my thoughts,1
they wound my,1
won of me,1
hast won of,1
proud titles thou,1
those proud titles,1
than those proud,1
of brittle life,1
loss of brittle,1
brook the loss,1
better brook the,1
my youth !,1
"harry , thou",1
"o , harry",1
"wounded , and",1
hotspur is wounded,1
. hotspur is,1
douglas . hotspur,1
exit douglas .,1
i 'll crop,1
honours on thy,1
speak'st as if,1
me in glory,1
nor can one,1
"one sphere ,",1
in one sphere,1
motion in one,1
their motion in,1
not their motion,1
keep not their,1
stars keep not,1
two stars keep,1
any more :,1
glory any more,1
in glory any,1
share with me,1
budding honours on,1
to share with,1
"not , percy",1
"wales , and",1
am the prince,1
rebel of the,1
valiant rebel of,1
very valiant rebel,1
harry percy .,1
is harry percy,1
name is harry,1
deny my name,1
would deny my,1
can one england,1
one england brook,1
england brook a,1
brook a double,1
the budding honours,1
all the budding,1
i part from,1
greater ere i,1
it greater ere,1
make it greater,1
as mine !,1
great as mine,1
now as great,1
were now as,1
arms were now,1
in arms were,1
thy name in,1
end the one,1
to end the,1
the hour is,1
for the hour,1
"harry , for",1
"it , harry",1
"shall it ,",1
nor shall it,1
percy and the,1
of harry percy,1
"double reign ,",1
a double reign,1
bear'st thee like,1
"another counterfeit ,",1
to beg during,1
throws the bottle,1
such grinning honour,1
not such grinning,1
carbonado of me,1
a carbonado of,1
make a carbonado,1
him make a,1
"willingly , let",1
pierce him .,1
'll pierce him,1
i 'll pierce,1
bottle at him,1
the bottle at,1
he throws the,1
honour as sir,1
dally now ?,1
and dally now,1
jest and dally,1
to jest and,1
it a time,1
a bottle of,1
be a bottle,1
finds it to,1
draws it out,1
henry draws it,1
prince henry draws,1
a city .,1
grinning honour as,1
as sir walter,1
art another counterfeit,1
thou bleed'st too,1
do amaze your,1
retirement do amaze,1
your retirement do,1
lest your retirement,1
"make up ,",1
"majesty , make",1
bleed too .,1
did bleed too,1
i did bleed,1
unless i did,1
"lancaster , go",1
bleed'st too much,1
"withdraw thyself ,",1
sir walter hath,1
", withdraw thyself",1
"harry , withdraw",1
. enter prince,1
"unlooked for ,",1
", honour comes",1
"not , honour",1
"save , so",1
"can save ,",1
i can save,1
life : which,1
hath : give,1
walter hath :,1
sack a city,1
will sack a,1
that will sack,1
under the hoofs,1
breathe awhile .,1
to breathe awhile,1
"o hal ,",1
unrevenged : i,1
yet unrevenged :,1
are yet unrevenged,1
deaths are yet,1
whose deaths are,1
"vaunting enemies ,",1
of vaunting enemies,1
hoofs of vaunting,1
the hoofs of,1
stark and stiff,1
's that will,1
lies stark and,1
nobleman lies stark,1
a nobleman lies,1
many a nobleman,1
here ? lend,1
idle here ?,1
thou idle here,1
stand'st thou idle,1
", stand'st thou",1
"what , stand'st",1
during life .,1
beg during life,1
turk gregory never,1
gregory never did,1
never did such,1
did such deeds,1
there 's that,1
"hot , there",1
"hot , 't",1
"ay , hal",1
the case ?,1
in the case,1
"pistol , if",1
"my pistol ,",1
take my pistol,1
but take my,1
"sword , but",1
not my sword,1
", thou get'st",1
"god , hal",1
living to kill,1
and living to,1
", and living",1
made him sure,1
"percy , i",1
"paid percy ,",1
have paid percy,1
done this day,1
arms as i,1
deeds in arms,1
such deeds in,1
amaze your friends,1
"westmoreland , lead",1
his tent .,1
wear those colours,1
", grieves at",1
"douglas , grieves",1
"who , douglas",1
"himself , who",1
"king himself ,",1
person of a,1
counterfeit'st the person,1
that counterfeit'st the,1
: what art,1
them : what,1
colours on them,1
those colours on,1
that wear those,1
mettle to us,1
to all those,1
fatal to all,1
", fatal to",1
"douglas , fatal",1
am the douglas,1
's heads :,1
hydra 's heads,1
like hydra 's,1
grow like hydra,1
they grow like,1
! they grow,1
king ! they,1
grieves at heart,1
so many of,1
many of his,1
of his shadows,1
fear thou art,1
i fear thou,1
defend thyself .,1
", defend thyself",1
"so , defend",1
assay thee :,1
will assay thee,1
i will assay,1
"so luckily ,",1
me so luckily,1
on me so,1
fall'st on me,1
thou fall'st on,1
seeing thou fall'st,1
", seeing thou",1
"but , seeing",1
thyself about the,1
and thyself about,1
percy and thyself,1
seek percy and,1
have two boys,1
very king .,1
the very king,1
shadows thou hast,1
his shadows thou,1
another king !,1
lends mettle to,1
do not need,1
where stain 'd,1
breathe too long,1
we breathe too,1
in massacres !,1
triumph in massacres,1
arms triumph in,1
' arms triumph,1
rebels ' arms,1
and rebels ',1
lies trodden on,1
nobility lies trodden,1
'd nobility lies,1
stain 'd nobility,1
field as this,1
ungrown warrior .,1
a field as,1
such a field,1
wales from such,1
of wales from,1
scratch should drive,1
shallow scratch should,1
a shallow scratch,1
forbid a shallow,1
god forbid a,1
your help :,1
need your help,1
not need your,1
long : come,1
", cousin westmoreland",1
our duty this,1
"way lies ,",1
an ungrown warrior,1
such an ungrown,1
did look for,1
maintenance than i,1
lustier maintenance than,1
with lustier maintenance,1
percy at the,1
lord percy at,1
hold lord percy,1
him hold lord,1
do respect thee,1
i do respect,1
"brother , john",1
loved thee as,1
thee lord of,1
think thee lord,1
not think thee,1
"me , lancaster",1
"deceived me ,",1
hast deceived me,1
thou hast deceived,1
lancaster and westmoreland,1
exeunt lancaster and,1
sake come .,1
's sake come,1
by now forswearing,1
"mended thus ,",1
he mended thus,1
that oath at,1
seat of gaunt,1
"new-fall'n right ,",1
your new-fall'n right,1
than your new-fall'n,1
further than your,1
claim no further,1
nor claim no,1
'gainst the state,1
purpose 'gainst the,1
nothing purpose 'gainst,1
did nothing purpose,1
oath at doncaster,1
swear that oath,1
", dukedom of",1
did swear that,1
swore to us,1
. you swore,1
dangers of the,1
the dangers of,1
boldly did outdare,1
and boldly did,1
home and boldly,1
you home and,1
"was myself ,",1
it was myself,1
fortunate as i,1
"gaunt , dukedom",1
dukedom of lancaster,1
"exhaled meteor ,",1
flood of greatness,1
a wanton time,1
of a wanton,1
injuries of a,1
the injuries of,1
with the injuries,1
"absent king ,",1
with the absent,1
"our help ,",1
with our help,1
fell on you,1
greatness fell on,1
of greatness fell,1
such a flood,1
of lancaster :,1
showering on your,1
fortune showering on,1
down fortune showering,1
'd down fortune,1
rain 'd down,1
in short space,1
aid . but,1
our aid .,1
swore our aid,1
we swore our,1
this we swore,1
to this we,1
and fortunate as,1
strong and fortunate,1
so strong and,1
with quiet hours,1
"peace , chewet",1
and he found,1
lay in his,1
rebellion lay in,1
! how comes,1
sought it !,1
not sought it,1
of this dislike,1
sought the day,1
not sought the,1
"hours , for",1
"quiet hours ,",1
lag-end of my,1
nothing so strong,1
the lag-end of,1
entertain the lag-end,1
to entertain the,1
unborn times ?,1
the unborn times,1
to the unborn,1
mischief to the,1
broached mischief to,1
of broached mischief,1
and a portent,1
fear and a,1
prodigy of fear,1
", chewet ,",1
"chewet , peace",1
pleased your majesty,1
majesty to turn,1
and in account,1
place and in,1
in place and,1
were in place,1
yet you were,1
when yet you,1
posted day and,1
and posted day,1
", and posted",1
did i break,1
office did i,1
of office did,1
my staff of,1
you my staff,1
for you my,1
dearest of your,1
and dearest of,1
first and dearest,1
we were the,1
must remember you,1
i must remember,1
from myself and,1
favour from myself,1
of favour from,1
turn your looks,1
"wanton time ,",1
the seeming sufferances,1
seeming sufferances that,1
we were enforced,1
we stand opposed,1
whereby we stand,1
"present head ,",1
this present head,1
raise this present,1
and raise this,1
sight and raise,1
of sight and,1
"safety sake ,",1
for safety sake,1
", for safety",1
"were enforced ,",1
with nimble wing,1
by our feeding,1
but with nimble,1
"swallowing , but",1
"of swallowing ,",1
fear of swallowing,1
near your sight,1
durst not come,1
love durst not,1
our love durst,1
even our love,1
great a bulk,1
to so great,1
feeding to so,1
stand opposed by,1
opposed by such,1
by such means,1
you yourself have,1
", read in",1
"market-crosses , read",1
"at market-crosses ,",1
'd at market-crosses,1
proclaim 'd at,1
"have articulate ,",1
you have articulate,1
things indeed you,1
these things indeed,1
younger enterprise .,1
your younger enterprise,1
in your younger,1
sworn to us,1
all faith and,1
of all faith,1
violation of all,1
and violation of,1
"dangerous countenance ,",1
", dangerous countenance",1
"usage , dangerous",1
"unkind usage ,",1
by unkind usage,1
forged against yourself,1
have forged against,1
yourself have forged,1
our feeding to,1
grew by our,1
sufferances that you,1
in england did,1
quickly woo 'd,1
be quickly woo,1
to be quickly,1
took occasion to,1
you took occasion,1
swarm of fair,1
this swarm of,1
from this swarm,1
him dead :,1
repute him dead,1
did repute him,1
england did repute,1
all in england,1
"our nest ,",1
that all in,1
unlucky irish wars,1
his unlucky irish,1
in his unlucky,1
so long in,1
held the king,1
winds that held,1
contrarious winds that,1
the contrarious winds,1
and the contrarious,1
"had borne ,",1
you had borne,1
to gripe the,1
gripe the general,1
the general sway,1
general sway into,1
oppress our nest,1
did oppress our,1
", did oppress",1
"sparrow , did",1
useth the sparrow,1
cuckoo 's bird,1
the cuckoo 's,1
", the cuckoo",1
"hull , the",1
"ungentle hull ,",1
that ungentle hull,1
as that ungentle,1
used us so,1
you used us,1
us you used,1
by us you,1
fed by us,1
being fed by,1
and being fed,1
us at doncaster,1
to us at,1
oath to us,1
your oath to,1
forget your oath,1
sway into your,1
a prodigy of,1
an exhaled meteor,1
"in churches ,",1
"is mordake ,",1
there is :,1
noble gentlemen .,1
", noble gentlemen",1
"warriors , noble",1
"gallant warriors ,",1
of gallant warriors,1
and a head,1
worcester and a,1
of worcester and,1
", lord harry",1
"vernon , lord",1
"mordake , vernon",1
there is mordake,1
the special head,1
mortimer is not,1
", mortimer is",1
"no , mortimer",1
douglas and lord,1
is douglas and,1
there is douglas,1
trial with the,1
instant trial with,1
an instant trial,1
wage an instant,1
to wage an,1
percy is too,1
king hath drawn,1
special head of,1
more an exhaled,1
and command in,1
", speed :",1
"michael , speed",1
"worst , sir",1
needful 't is,1
yet needful 't,1
", yet needful",1
"less , yet",1
hope no less,1
i hope no,1
well opposed .,1
be well opposed,1
command in arms,1
estimation and command,1
the land together,1
of estimation and,1
and dear men,1
corrivals and dear,1
moe corrivals and,1
and moe corrivals,1
"warlike blunt ,",1
and warlike blunt,1
westmoreland and warlike,1
noble westmoreland and,1
the noble westmoreland,1
"wales , lord",1
land together :,1
of percy is,1
power of percy,1
fear the power,1
enough you do,1
with mighty and,1
king with mighty,1
truly given to,1
am truly given,1
"at shrewsbury ,",1
"touch , for",1
bide the touch,1
must bide the,1
fortune of ten,1
wherein the fortune,1
"michael , is",1
"to-morrow , good",1
like enough you,1
"by prophecies ,",1
their tenor .,1
guess their tenor,1
i guess their,1
would make haste,1
